eva_id,t_min,hr_bpm,resp_rpm,core_temp_c,spo2_pct,ext_temp_c,helmet_co2_ppm,suit_press_kpa,critical_pct,fault
EVA-0008,130,104,19,36.6,98,-67.4,901,29.6,15.0,heater_failure
EVA-0008,135,106,21,36.6,99,-67.8,893,29.6,17.2,heater_failure
EVA-0008,140,105,19,36.4,98,-69.7,1013,29.6,17.8,heater_failure
EVA-0008,145,99,18,36.6,98,-66.6,956,29.6,13.7,heater_failure
EVA-0008,150,96,20,36.5,99,-67.5,973,29.6,15.9,heater_failure
EVA-0008,155,102,19,36.3,98,-69.4,915,29.7,18.1,heater_failure
EVA-0008,160,98,19,36.7,98,-65.8,975,29.6,13.1,heater_failure
EVA-0008,165,101,19,36.6,99,-65.0,1013,29.6,14.3,heater_failure
EVA-0008,170,100,20,36.6,98,-64.9,1063,29.6,15.3,heater_failure
EVA-0008,175,96,19,36.5,98,-66.2,994,29.6,14.8,heater_failure
EVA-0008,180,98,17,36.5,98,-66.5,1111,29.7,13.9,heater_failure
EVA-0008,185,101,19,36.6,99,-64.9,1013,29.6,14.6,heater_failure
EVA-0008,190,100,19,36.7,98,-64.4,1020,29.5,13.6,heater_failure
EVA-0008,195,95,20,36.6,99,-64.9,1128,29.6,15.3,heater_failure
EVA-0008,200,104,19,36.4,98,-67.4,1076,29.6,18.0,heater_failure
EVA-0008,205,97,17,36.4,99,-65.9,1049,29.6,14.4,heater_failure
EVA-0008,210,94,18,36.4,98,-65.6,1074,29.6,14.8,heater_failure
EVA-0008,215,98,19,36.2,98,-68.2,1149,29.6,19.2,heater_failure
EVA-0008,220,92,19,36.5,98,-65.4,1162,29.5,14.7,heater_failure
EVA-0008,225,90,19,36.6,98,-63.2,1067,29.6,13.1,heater_failure
EVA-0008,230,96,17,36.4,98,-65.1,1109,29.5,14.8,heater_failure
EVA-0008,235,88,18,36.5,98,-64.0,1123,29.6,12.6,heater_failure
EVA-0008,240,99,17,36.4,98,-65.5,1082,29.7,14.7,heater_failure
EVA-0008,245,94,18,36.2,98,-65.7,1131,29.5,17.1,heater_failure
EVA-0008,250,88,16,36.4,99,-65.1,1141,29.5,12.8,heater_failure
EVA-0008,255,95,16,36.1,98,-66.5,1200,29.6,17.5,heater_failure
EVA-0008,260,97,16,36.1,99,-66.6,1210,29.6,17.5,heater_failure
EVA-0008,265,86,17,36.4,98,-63.9,1149,29.6,12.6,heater_failure
EVA-0008,270,85,17,36.4,98,-63.8,1161,29.7,12.1,heater_failure
EVA-0008,275,88,16,36.0,98,-66.5,1208,29.6,16.8,heater_failure
EVA-0008,280,85,15,36.4,98,-64.2,1160,29.6,11.2,heater_failure
EVA-0009,0,90,20,37.1,98,-69.3,585,29.6,9.5,nominal
EVA-0009,5,95,20,37.1,97,-72.7,601,29.6,12.1,nominal
EVA-0009,10,96,22,37.2,98,-71.0,696,29.7,14.6,nominal
EVA-0009,15,101,23,37.1,98,-75.6,685,29.6,15.6,nominal
EVA-0009,20,104,23,37.2,98,-76.7,595,29.6,16.8,nominal
EVA-0009,25,104,24,37.2,98,-77.9,651,29.6,17.7,nominal
EVA-0009,30,108,23,37.3,98,-74.0,793,29.6,19.1,nominal
EVA-0009,35,105,26,37.2,98,-75.9,762,29.6,19.7,nominal
EVA-0009,40,107,24,37.3,98,-77.2,729,29.6,19.3,nominal
EVA-0009,45,114,25,37.2,98,-75.0,775,29.6,21.3,nominal
EVA-0009,50,112,24,37.4,98,-75.0,802,29.6,21.8,nominal
EVA-0009,55,114,24,37.3,98,-72.7,854,29.7,21.9,nominal
EVA-0009,60,110,24,37.2,98,-75.8,779,29.6,19.8,nominal
EVA-0009,65,106,23,37.2,98,-73.1,821,29.6,16.9,nominal
EVA-0009,70,108,24,37.2,98,-71.9,890,29.6,19.3,nominal
EVA-0009,75,103,23,37.2,98,-72.1,893,29.6,16.9,nominal
EVA-0009,80,101,22,37.1,98,-66.8,942,29.6,15.1,nominal
EVA-0009,85,96,21,37.1,98,-66.7,880,29.6,12.5,nominal
EVA-0009,90,95,21,37.1,97,-63.7,970,29.6,14.3,nominal
EVA-0009,95,92,20,37.1,98,-59.9,1023,29.6,10.3,nominal
EVA-0009,100,87,20,37.0,98,-61.3,1014,29.6,8.2,nominal
EVA-0009,105,84,19,37.0,98,-59.7,1018,29.6,6.5,nominal
EVA-0009,110,81,21,37.0,98,-57.3,1026,29.6,7.9,nominal
EVA-0010,0,94,16,36.8,98,-76.8,642,29.5,8.3,heater_failure
EVA-0010,5,96,18,36.8,98,-76.0,593,29.6,10.0,heater_failure
EVA-0010,10,97,18,36.6,98,-75.0,640,29.7,13.1,heater_failure
EVA-0010,15,105,17,36.6,99,-75.7,657,29.6,13.9,heater_failure
EVA-0010,20,107,18,36.5,99,-75.3,712,29.6,16.0,heater_failure
EVA-0010,25,113,19,36.6,99,-74.2,655,29.6,17.0,heater_failure
EVA-0010,30,112,20,36.5,98,-72.7,768,29.6,18.4,heater_failure
EVA-0010,35,116,20,36.3,98,-73.9,764,29.6,21.7,heater_failure
EVA-0010,40,120,20,36.4,99,-72.4,705,29.6,21.2,heater_failure
EVA-0010,45,119,21,36.4,99,-70.7,840,29.6,22.3,heater_failure
EVA-0010,50,121,20,36.2,99,-73.4,907,29.6,24.3,heater_failure
EVA-0010,55,124,20,36.1,98,-72.0,873,29.6,25.6,heater_failure
EVA-0010,60,112,19,36.2,98,-70.4,913,29.6,21.3,heater_failure
EVA-0010,65,118,19,35.9,99,-72.2,873,29.6,26.0,heater_failure
EVA-0010,70,119,18,35.8,99,-72.4,816,29.6,27.5,heater_failure
EVA-0010,75,115,16,35.9,98,-70.5,828,29.6,23.6,heater_failure
EVA-0010,80,117,17,35.7,98,-72.4,944,29.6,27.7,heater_failure
EVA-0010,85,114,17,35.7,98,-70.9,927,29.6,27.5,heater_failure
EVA-0010,90,113,16,35.5,98,-72.0,933,29.5,27.9,heater_failure
EVA-0010,95,104,15,35.2,98,-73.3,993,29.6,29.0,heater_failure
EVA-0010,100,99,15,35.2,98,-72.7,1044,29.6,27.8,heater_failure
EVA-0011,0,95,17,37.0,97,-49.4,740,29.6,9.5,nominal
EVA-0011,5,97,17,37.1,97,-51.8,713,29.5,10.3,nominal
EVA-0011,10,103,16,37.1,98,-50.8,780,29.5,10.2,nominal
EVA-0011,15,106,18,37.1,97,-52.0,775,29.6,12.2,nominal
EVA-0011,20,112,20,37.1,97,-52.3,765,29.6,16.3,nominal
EVA-0011,25,117,19,37.1,97,-53.8,827,29.6,18.0,nominal
EVA-0011,30,120,20,37.2,97,-55.7,836,29.6,18.2,nominal
EVA-0011,35,120,21,37.3,98,-58.8,929,29.6,19.0,nominal
EVA-0011,40,120,20,37.4,97,-60.6,950,29.6,20.1,nominal
EVA-0011,45,122,21,37.3,98,-61.4,902,29.6,21.0,nominal
EVA-0011,50,121,20,37.2,97,-62.8,951,29.6,18.0,nominal
EVA-0011,55,118,20,37.3,97,-65.6,899,29.6,19.6,nominal
EVA-0011,60,119,21,37.3,97,-66.3,981,29.6,22.2,nominal
EVA-0011,65,119,21,37.2,98,-69.7,1041,29.6,17.8,nominal
EVA-0011,70,118,20,37.2,97,-72.7,1080,29.6,18.7,nominal
EVA-0011,75,117,19,37.3,98,-74.1,1031,29.7,17.4,nominal
EVA-0011,80,111,19,37.2,97,-75.7,1130,29.6,16.5,nominal
EVA-0011,85,114,19,37.1,97,-77.6,1035,29.6,15.4,nominal
EVA-0011,90,113,19,37.2,97,-77.7,1067,29.6,16.1,nominal
EVA-0011,95,109,18,37.1,97,-82.6,1175,29.7,12.8,nominal
EVA-0011,100,106,18,37.1,97,-83.6,1238,29.6,12.6,nominal
EVA-0011,105,105,18,37.2,97,-84.6,1205,29.5,13.7,nominal
EVA-0012,0,87,18,36.9,98,-32.4,837,29.6,7.5,nominal
EVA-0012,5,92,18,37.0,98,-32.1,768,29.6,8.2,nominal
EVA-0012,10,100,18,36.9,97,-37.9,874,29.5,11.0,nominal
EVA-0012,15,101,19,37.0,98,-37.4,954,29.7,10.2,nominal
EVA-0012,20,102,20,37.0,98,-41.5,882,29.6,12.7,nominal
EVA-0012,25,100,20,36.9,98,-44.2,893,29.6,11.4,nominal
EVA-0012,30,95,20,37.0,99,-46.0,926,29.6,9.8,nominal
EVA-0012,35,101,21,37.0,98,-48.4,1021,29.6,12.1,nominal
EVA-0012,40,109,21,37.0,97,-52.4,900,29.6,14.7,nominal
EVA-0012,45,104,21,37.1,98,-52.8,972,29.6,13.4,nominal
EVA-0012,50,105,22,37.1,98,-55.5,944,29.5,15.1,nominal
EVA-0012,55,104,21,37.1,98,-58.8,972,29.6,13.4,nominal
EVA-0012,60,104,21,37.1,98,-58.9,1011,29.6,13.8,nominal
EVA-0012,65,103,22,37.0,98,-58.2,1091,29.6,13.9,nominal
EVA-0012,70,108,21,37.0,98,-58.5,1128,29.6,13.6,nominal
EVA-0012,75,105,21,37.2,98,-60.1,1084,29.6,14.9,nominal
EVA-0012,80,106,21,37.0,98,-62.4,1063,29.6,13.6,nominal
EVA-0012,85,105,21,37.1,98,-60.1,1209,29.6,14.5,nominal
EVA-0012,90,108,20,37.0,98,-59.0,1095,29.6,13.2,nominal
EVA-0012,95,105,21,37.1,98,-58.1,1105,29.6,14.4,nominal
EVA-0012,100,104,22,37.0,98,-56.7,1068,29.6,13.8,nominal
EVA-0012,105,104,20,37.1,97,-55.5,1227,29.7,13.3,nominal
EVA-0012,110,99,20,37.0,98,-54.2,1225,29.6,10.7,nominal
EVA-0012,115,100,20,37.0,98,-52.6,1307,29.6,10.3,nominal
EVA-0012,120,97,19,36.9,98,-51.8,1152,29.6,9.6,nominal
EVA-0012,125,98,20,37.0,98,-46.7,1297,29.6,10.6,nominal
EVA-0013,0,85,15,36.9,98,-62.7,734,29.6,5.1,nominal
EVA-0013,5,90,16,37.1,98,-63.4,804,29.6,6.2,nominal
EVA-0013,10,91,16,36.9,98,-63.5,725,29.6,7.1,nominal
EVA-0013,15,99,17,37.0,98,-60.3,803,29.6,7.5,nominal
EVA-0013,20,102,19,37.1,98,-58.8,756,29.7,11.8,nominal
EVA-0013,25,100,20,37.2,98,-56.7,804,29.6,12.5,nominal
EVA-0013,30,100,18,37.1,98,-57.6,909,29.6,10.3,nominal
EVA-0013,35,106,19,37.2,98,-55.9,889,29.6,12.8,nominal
EVA-0013,40,106,19,37.2,98,-52.5,897,29.6,12.5,nominal
EVA-0013,45,109,20,37.1,98,-51.4,897,29.6,13.6,nominal
EVA-0013,50,114,20,37.2,98,-51.8,941,29.6,15.5,nominal
EVA-0013,55,107,20,37.1,98,-47.4,985,29.6,12.8,nominal
EVA-0013,60,105,20,37.1,98,-48.4,1035,29.6,12.2,nominal
EVA-0013,65,111,19,37.1,98,-45.8,893,29.6,14.3,nominal
EVA-0013,70,103,19,37.1,98,-41.7,994,29.6,11.8,nominal
EVA-0013,75,101,18,37.1,98,-40.0,1058,29.6,9.7,nominal
EVA-0013,80,97,17,37.0,98,-42.6,1067,29.6,7.2,nominal
EVA-0013,85,94,17,37.0,98,-40.8,1109,29.7,7.4,nominal
EVA-0013,90,85,16,36.9,98,-39.8,1123,29.6,4.7,nominal
EVA-0013,95,86,16,37.0,97,-37.4,1117,29.6,6.4,nominal
EVA-0013,100,77,15,36.9,98,-40.1,1127,29.7,3.0,nominal
EVA-0013,105,89,14,37.0,98,-40.3,1160,29.6,3.2,nominal
EVA-0014,0,72,19,37.2,98,-76.8,803,29.6,6.4,heater_failure
EVA-0014,5,75,20,37.1,98,-75.3,847,29.6,7.2,heater_failure
EVA-0014,10,76,18,37.2,98,-73.3,796,29.6,7.2,heater_failure
EVA-0014,15,77,20,37.1,98,-75.3,895,29.6,7.0,heater_failure
EVA-0014,20,77,19,37.1,98,-75.6,867,29.6,6.2,heater_failure
EVA-0014,25,81,19,37.1,98,-73.1,871,29.6,7.4,heater_failure
EVA-0014,30,84,19,37.1,98,-73.1,899,29.6,7.3,heater_failure
EVA-0014,35,85,21,37.0,98,-74.2,954,29.6,8.9,heater_failure
EVA-0014,40,88,21,37.0,98,-75.5,893,29.6,10.0,heater_failure
EVA-0014,45,83,20,37.0,99,-75.3,889,29.6,7.4,heater_failure
EVA-0014,50,88,19,37.0,98,-76.1,970,29.6,8.5,heater_failure
EVA-0014,55,87,20,36.9,98,-76.5,955,29.6,8.9,heater_failure
EVA-0014,60,93,21,36.8,98,-76.6,905,29.6,13.0,heater_failure
EVA-0014,65,84,22,36.8,98,-76.3,928,29.5,12.6,heater_failure
EVA-0014,70,87,22,36.7,98,-76.9,946,29.6,13.5,heater_failure
EVA-0014,75,90,21,36.7,98,-77.7,962,29.6,13.9,heater_failure
EVA-0014,80,93,22,36.8,98,-75.7,893,29.6,13.9,heater_failure
EVA-0014,85,97,22,36.7,98,-75.9,893,29.7,14.7,heater_failure
EVA-0014,90,91,22,36.6,98,-74.3,931,29.6,14.6,heater_failure
EVA-0014,95,93,21,36.5,98,-77.3,936,29.6,17.4,heater_failure
EVA-0014,100,96,23,36.6,98,-76.4,959,29.5,17.1,heater_failure
EVA-0014,105,94,20,36.5,98,-76.5,1025,29.6,16.0,heater_failure
EVA-0014,110,93,22,36.4,98,-77.4,998,29.6,19.4,heater_failure
EVA-0014,115,96,22,36.6,98,-76.4,1023,29.6,16.6,heater_failure
EVA-0014,120,97,21,36.4,98,-76.6,967,29.6,18.7,heater_failure
EVA-0014,125,96,23,36.3,98,-77.3,1010,29.6,21.2,heater_failure
EVA-0014,130,99,21,36.2,98,-78.2,1066,29.6,21.1,heater_failure
EVA-0014,135,101,21,36.1,98,-78.5,1075,29.6,23.3,heater_failure
EVA-0014,140,102,21,35.9,98,-79.9,1024,29.6,25.4,heater_failure
EVA-0014,145,101,22,36.1,98,-79.4,1073,29.6,24.1,heater_failure
EVA-0014,150,102,21,36.0,97,-79.4,1173,29.6,26.3,heater_failure
EVA-0014,155,106,21,35.9,98,-80.2,1082,29.5,26.7,heater_failure
EVA-0014,160,104,22,36.0,98,-78.5,1060,29.6,25.8,heater_failure
EVA-0014,165,105,23,35.9,98,-77.8,1092,29.6,28.3,heater_failure
EVA-0014,170,112,22,35.7,98,-80.5,1112,29.7,31.1,heater_failure
EVA-0014,175,108,22,35.6,98,-79.2,1110,29.6,30.6,heater_failure
EVA-0014,180,108,21,35.5,98,-81.0,1124,29.6,32.7,heater_failure
EVA-0014,185,111,21,35.4,97,-80.3,1069,29.6,35.1,heater_failure
EVA-0014,190,105,22,35.3,98,-80.9,1099,29.6,35.4,heater_failure
EVA-0014,195,108,21,35.4,98,-79.5,1144,29.5,32.0,heater_failure
EVA-0014,200,96,19,35.2,98,-81.2,1152,29.6,32.4,heater_failure
EVA-0014,205,100,21,35.2,98,-79.3,1143,29.6,34.2,heater_failure
EVA-0014,210,98,19,35.1,98,-80.9,1169,29.6,32.6,heater_failure
EVA-0014,215,88,19,35.1,98,-81.5,1188,29.6,31.7,heater_failure
EVA-0014,220,81,18,34.9,98,-82.3,1234,29.6,30.7,heater_failure
EVA-0014,225,84,17,34.9,98,-80.6,1198,29.6,30.7,heater_failure
EVA-0014,230,78,18,34.9,98,-79.9,1229,29.6,29.1,heater_failure
EVA-0014,235,83,19,34.9,98,-80.7,1195,29.7,31.5,heater_failure
EVA-0014,240,95,19,35.1,98,-78.5,1254,29.6,32.6,heater_failure
EVA-0014,245,82,16,34.9,98,-79.5,1254,29.6,28.5,heater_failure
EVA-0015,0,89,17,37.1,97,-73.8,562,29.6,8.4,nominal
EVA-0015,5,86,18,37.1,98,-75.1,634,29.6,7.6,nominal
EVA-0015,10,93,18,37.2,98,-76.3,564,29.6,9.4,nominal
EVA-0015,15,92,17,37.1,98,-76.7,611,29.6,7.7,nominal
EVA-0015,20,96,18,37.1,98,-75.8,609,29.6,9.3,nominal
EVA-0015,25,97,18,37.2,98,-78.6,546,29.6,10.5,nominal
EVA-0015,30,93,19,37.2,98,-77.4,698,29.7,9.9,nominal
EVA-0015,35,101,19,37.3,98,-77.8,639,29.6,13.0,nominal
EVA-0015,40,103,18,37.2,98,-73.9,690,29.6,12.3,nominal
EVA-0015,45,102,20,37.2,98,-74.4,634,29.6,13.5,nominal
EVA-0015,50,103,18,37.3,98,-77.4,672,29.5,13.2,nominal
EVA-0015,55,106,19,37.1,98,-75.7,652,29.6,12.0,nominal
EVA-0015,60,102,19,37.2,98,-73.1,758,29.6,12.5,nominal
EVA-0015,65,100,20,37.2,98,-72.5,727,29.7,12.9,nominal
EVA-0015,70,103,18,37.1,98,-72.4,741,29.6,11.7,nominal
EVA-0015,75,101,18,37.2,98,-67.2,797,29.6,11.4,nominal
EVA-0015,80,96,18,37.1,98,-67.9,799,29.6,9.1,nominal
EVA-0015,85,94,20,37.2,98,-66.4,793,29.6,11.8,nominal
EVA-0015,90,96,16,37.2,98,-66.5,706,29.6,9.0,nominal
EVA-0015,95,101,18,37.2,98,-63.4,750,29.6,10.8,nominal
EVA-0015,100,96,20,37.1,98,-63.4,748,29.6,11.0,nominal
EVA-0015,105,102,19,37.1,98,-62.0,837,29.6,11.5,nominal
EVA-0015,110,100,18,37.2,98,-59.7,823,29.6,11.3,nominal
EVA-0015,115,101,18,37.2,98,-61.3,764,29.6,11.3,nominal
EVA-0015,120,94,18,37.0,98,-56.3,830,29.6,8.3,nominal
EVA-0015,125,96,18,37.2,98,-57.0,782,29.6,10.8,nominal
EVA-0015,130,95,19,37.1,98,-54.9,858,29.7,10.1,nominal
EVA-0015,135,96,17,37.1,98,-56.9,798,29.6,8.6,nominal
EVA-0015,140,88,17,37.2,99,-56.2,907,29.6,7.5,nominal
EVA-0015,145,89,17,37.1,98,-56.0,912,29.6,6.7,nominal
EVA-0015,150,90,16,37.1,98,-54.0,992,29.7,5.6,nominal
EVA-0015,155,92,16,37.1,98,-54.1,956,29.6,6.3,nominal
EVA-0015,160,89,15,37.2,99,-54.7,910,29.6,6.0,nominal
EVA-0015,165,85,15,37.1,98,-55.6,977,29.6,4.9,nominal
EVA-0015,170,85,15,37.1,97,-56.2,889,29.6,5.2,nominal
EVA-0015,175,81,14,37.0,98,-55.2,920,29.6,1.7,nominal
EVA-0015,180,76,15,37.0,98,-56.3,989,29.6,1.2,nominal
EVA-0015,185,78,14,36.9,98,-57.4,889,29.6,1.4,nominal
EVA-0016,0,91,14,36.9,98,-47.8,660,29.6,4.7,nominal
EVA-0016,5,92,15,36.9,97,-49.4,657,29.6,6.5,nominal
EVA-0016,10,95,13,37.0,98,-50.1,672,29.6,4.8,nominal
EVA-0016,15,99,15,36.9,98,-49.9,679,29.6,6.9,nominal
EVA-0016,20,96,15,37.0,98,-49.9,688,29.6,5.6,nominal
EVA-0016,25,99,14,37.0,98,-49.8,690,29.6,4.8,nominal
EVA-0016,30,99,15,36.9,98,-50.5,718,29.6,6.2,nominal
EVA-0016,35,94,15,36.9,97,-50.7,748,29.6,7.5,nominal
EVA-0016,40,104,15,37.0,97,-49.1,666,29.5,8.5,nominal
EVA-0016,45,100,16,37.1,98,-49.7,681,29.7,9.4,nominal
EVA-0016,50,106,15,37.0,98,-47.7,657,29.6,7.5,nominal
EVA-0016,55,105,15,37.1,98,-48.8,782,29.6,7.7,nominal
EVA-0016,60,106,17,37.1,98,-49.0,762,29.6,11.0,nominal
EVA-0016,65,102,17,37.1,98,-50.3,781,29.6,9.3,nominal
EVA-0016,70,105,15,37.0,98,-49.8,701,29.6,8.6,nominal
EVA-0016,75,98,16,37.1,98,-49.5,853,29.6,7.4,nominal
EVA-0016,80,102,17,37.0,98,-49.3,753,29.6,8.9,nominal
EVA-0016,85,103,17,37.0,98,-50.6,795,29.6,8.6,nominal
EVA-0016,90,104,17,37.0,98,-49.5,833,29.5,9.0,nominal
EVA-0016,95,108,18,37.1,98,-51.2,758,29.7,11.3,nominal
EVA-0016,100,108,16,37.0,98,-50.6,785,29.6,9.8,nominal
EVA-0016,105,104,16,37.1,98,-52.6,825,29.6,9.6,nominal
EVA-0016,110,108,17,37.0,98,-54.6,953,29.5,9.4,nominal
EVA-0016,115,106,16,37.1,98,-52.6,845,29.6,8.8,nominal
EVA-0016,120,103,16,37.0,98,-52.5,911,29.6,8.0,nominal
EVA-0016,125,105,17,37.0,98,-53.2,901,29.7,8.9,nominal
EVA-0016,130,105,17,37.0,98,-53.9,870,29.6,9.2,nominal
EVA-0016,135,104,16,37.0,98,-55.4,816,29.6,9.0,nominal
EVA-0016,140,110,18,37.2,98,-56.5,916,29.6,12.5,nominal
EVA-0016,145,109,16,37.1,98,-55.4,808,29.6,11.0,nominal
EVA-0016,150,106,17,37.1,97,-56.2,955,29.6,11.8,nominal
EVA-0016,155,107,17,37.1,98,-57.9,899,29.7,11.0,nominal
EVA-0016,160,109,17,37.1,98,-56.6,779,29.5,12.1,nominal
EVA-0016,165,104,15,37.1,98,-59.6,890,29.5,9.1,nominal
EVA-0016,170,105,17,37.0,98,-59.8,942,29.5,8.9,nominal
EVA-0016,175,104,16,37.0,98,-57.8,909,29.6,7.7,nominal
EVA-0016,180,99,17,36.9,98,-59.3,960,29.6,8.2,nominal
EVA-0016,185,99,16,37.1,98,-61.4,896,29.5,7.7,nominal
EVA-0016,190,108,16,37.1,98,-61.3,883,29.6,10.5,nominal
EVA-0016,195,104,18,37.0,97,-62.1,946,29.5,10.9,nominal
EVA-0016,200,101,16,36.9,98,-66.2,958,29.6,8.6,nominal
EVA-0016,205,95,16,37.0,98,-64.6,948,29.6,6.4,nominal
EVA-0016,210,95,15,36.9,97,-64.2,1027,29.6,7.5,nominal
EVA-0016,215,93,15,36.9,98,-65.1,941,29.6,6.5,nominal
EVA-0016,220,97,15,37.0,98,-65.0,1000,29.6,6.4,nominal
EVA-0016,225,96,16,37.0,98,-64.5,997,29.5,6.6,nominal
EVA-0016,230,101,15,37.0,98,-66.8,931,29.6,7.0,nominal
EVA-0016,235,97,15,36.9,98,-68.2,949,29.6,6.7,nominal
EVA-0016,240,93,14,37.0,98,-67.1,1016,29.6,4.7,nominal
EVA-0016,245,93,15,36.9,98,-68.3,1112,29.6,5.8,nominal
EVA-0016,250,86,14,36.9,97,-68.6,1057,29.6,6.5,nominal
EVA-0016,255,90,14,36.9,98,-69.2,960,29.6,5.8,nominal
EVA-0016,260,89,15,36.9,98,-66.6,905,29.6,4.4,nominal
EVA-0016,265,91,13,36.9,97,-72.4,1086,29.6,6.4,nominal
EVA-0016,270,82,13,36.8,98,-70.5,1056,29.6,4.4,nominal
EVA-0016,275,91,12,36.9,98,-70.4,1119,29.7,3.8,nominal
EVA-0016,280,90,15,36.7,97,-71.7,1035,29.5,8.5,nominal
EVA-0016,285,88,13,36.8,98,-69.9,1098,29.6,5.3,nominal
EVA-0017,0,87,19,37.2,97,-71.7,814,29.6,11.8,heater_failure
EVA-0017,5,93,19,37.2,98,-73.6,765,29.6,12.0,heater_failure
EVA-0017,10,89,20,37.2,98,-73.3,770,29.5,11.7,heater_failure
EVA-0017,15,99,20,37.1,97,-71.8,866,29.6,13.2,heater_failure
EVA-0017,20,99,22,37.2,98,-73.1,859,29.6,15.6,heater_failure
EVA-0017,25,101,21,37.1,97,-74.8,854,29.6,15.1,heater_failure
EVA-0017,30,102,20,37.2,97,-72.3,875,29.7,15.2,heater_failure
EVA-0017,35,98,21,37.0,98,-73.9,752,29.5,12.3,heater_failure
EVA-0017,40,97,21,37.1,98,-70.1,909,29.6,13.4,heater_failure
EVA-0017,45,99,20,37.1,98,-71.7,873,29.6,12.6,heater_failure
EVA-0017,50,96,21,37.1,98,-72.8,908,29.6,11.9,heater_failure
EVA-0017,55,103,21,36.9,97,-72.4,887,29.6,15.1,heater_failure
EVA-0017,60,105,21,37.0,97,-73.7,879,29.6,14.3,heater_failure
EVA-0017,65,108,22,36.9,97,-72.6,872,29.6,16.5,heater_failure
EVA-0017,70,105,22,37.0,97,-69.9,908,29.6,15.7,heater_failure
EVA-0017,75,108,22,37.1,98,-68.2,885,29.6,15.7,heater_failure
EVA-0017,80,107,22,37.1,97,-69.8,945,29.7,16.4,heater_failure
EVA-0017,85,106,22,36.9,97,-70.6,842,29.6,16.1,heater_failure
EVA-0017,90,109,23,37.0,97,-70.8,896,29.6,16.6,heater_failure
EVA-0017,95,109,23,37.0,98,-71.2,1020,29.6,16.2,heater_failure
EVA-0017,100,108,22,36.9,98,-67.4,907,29.7,15.6,heater_failure
EVA-0017,105,105,22,36.9,98,-69.8,932,29.6,15.7,heater_failure
EVA-0017,110,105,21,37.1,98,-66.8,910,29.7,14.7,heater_failure
EVA-0017,115,109,22,37.0,98,-67.5,972,29.6,15.5,heater_failure
EVA-0017,120,109,21,36.7,97,-71.0,931,29.6,17.8,heater_failure
EVA-0017,125,105,23,36.9,97,-69.4,963,29.6,17.1,heater_failure
EVA-0017,130,112,22,36.8,98,-69.2,1017,29.6,18.3,heater_failure
EVA-0017,135,109,23,36.9,97,-68.2,954,29.6,18.0,heater_failure
EVA-0017,140,111,23,36.9,98,-68.0,1029,29.6,17.2,heater_failure
EVA-0017,145,117,24,37.2,98,-64.1,1037,29.6,20.1,heater_failure
EVA-0017,150,115,22,36.8,98,-68.7,1055,29.6,18.9,heater_failure
EVA-0017,155,117,24,36.9,98,-66.9,1021,29.7,19.4,heater_failure
EVA-0017,160,120,25,37.0,97,-66.2,1168,29.7,20.4,heater_failure
EVA-0017,165,116,25,37.0,97,-66.7,1077,29.6,21.1,heater_failure
EVA-0017,170,116,25,37.1,97,-66.3,1051,29.6,21.3,heater_failure
EVA-0017,175,117,24,36.8,97,-67.5,1004,29.7,21.9,heater_failure
EVA-0017,180,117,23,37.0,97,-65.9,1047,29.6,18.5,heater_failure
EVA-0017,185,111,24,37.0,97,-65.2,1122,29.6,18.6,heater_failure
EVA-0017,190,116,24,37.0,98,-65.2,1142,29.6,18.6,heater_failure
EVA-0017,195,115,24,37.0,97,-64.8,1139,29.6,19.7,heater_failure
EVA-0017,200,118,23,37.1,97,-63.6,1115,29.6,20.0,heater_failure
EVA-0017,205,115,23,37.0,98,-64.0,1031,29.6,17.5,heater_failure
EVA-0017,210,112,23,37.0,98,-64.8,1116,29.6,17.3,heater_failure
EVA-0017,215,115,24,36.9,97,-66.2,1046,29.6,20.4,heater_failure
EVA-0017,220,117,24,36.9,97,-65.4,1042,29.7,19.8,heater_failure
EVA-0017,225,112,23,36.9,97,-64.8,1127,29.5,18.0,heater_failure
EVA-0017,230,110,22,36.9,97,-64.1,1147,29.6,16.7,heater_failure
EVA-0017,235,105,24,36.9,98,-64.9,1171,29.6,17.2,heater_failure
EVA-0017,240,110,25,36.8,98,-65.3,1160,29.5,18.9,heater_failure
EVA-0017,245,111,23,36.9,97,-65.5,1169,29.6,18.9,heater_failure
EVA-0017,250,110,22,36.7,98,-66.0,1108,29.6,19.0,heater_failure
EVA-0017,255,106,22,36.8,97,-64.3,1155,29.6,18.2,heater_failure
EVA-0017,260,104,22,36.7,97,-65.7,1099,29.7,19.0,heater_failure
EVA-0017,265,101,22,36.8,98,-65.2,1084,29.7,16.1,heater_failure
EVA-0017,270,106,21,36.8,98,-64.4,1215,29.6,16.1,heater_failure
EVA-0017,275,103,21,36.6,96,-65.6,1155,29.6,21.0,heater_failure
EVA-0017,280,100,21,36.8,98,-63.5,1235,29.6,14.8,heater_failure
EVA-0017,285,98,21,37.0,98,-63.1,1253,29.6,11.8,heater_failure
EVA-0017,290,94,20,36.6,97,-64.7,1182,29.6,17.1,heater_failure
EVA-0018,0,83,15,37.0,98,-19.1,571,29.6,2.9,nominal
EVA-0018,5,89,14,37.1,98,-20.0,583,29.6,5.1,nominal
EVA-0018,10,94,17,37.1,97,-19.8,668,29.5,10.0,nominal
EVA-0018,15,96,16,37.1,98,-21.2,641,29.5,7.5,nominal
